price,name,location,zip_code,beds,baths,size,units,phone,image_url,property_url,latitude,longitude,description,amenity,data_source
1245,Union on 5th Avenue,"1030 5th Ave, Pittsburgh, PA 15219",15219,3,,,,(412) 231-9292,https://images1.apartments.com/i2/3oPSVkvt5TAJXWlHtY1_purSkgHNLH5moQ_Eitm2gwc/102/union-on-5th-avenue-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/union-on-5th-avenue-pittsburgh-pa/k8y2zrb/,,,,,Apartments.com
3185,Hot Metal Flats,"2915 Sidney St, Pittsburgh, PA 15203",15203,2,,,,(412) 453-7513,https://images1.apartments.com/i2/jwLSvijs1O11Ir7DMfNjoLqTZYpfBaIDx6D2-48z2p4/102/hot-metal-flats-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/hot-metal-flats-pittsburgh-pa/bgv9178/,,,,,Apartments.com
1390,Morrowfield,"2715 Murray Ave, Pittsburgh, PA 15217",15217,2,,,,(412) 467-0249,https://images1.apartments.com/i2/sq6cYp80lmlNM2TUhwEzo6A1oJcGwu5EGoWIjg_h6Cs/102/morrowfield-pittsburgh-pa-morrowfield-apartment-building.jpg?p=1,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,,,,,Apartments.com
1525,Royal Manor Apartments,"8900 Royal Manor Dr, Pittsburgh, PA 15101",15101,3,,,,(878) 217-6030,https://images1.apartments.com/i2/9KWbaFAWQ4aP4_NLMPATnYpDp6xyFoZFC4vxTVKbBeY/102/royal-manor-apartments-pittsburgh-pa-our-community.jpg?p=1,https://www.apartments.com/royal-manor-apartments-pittsburgh-pa/l8pvqdd/,,,,,Apartments.com
1815,Arlington Apartments,"515 S Aiken Ave, Pittsburgh, PA 15232",15232,2,,,,(412) 566-8845,https://images1.apartments.com/i2/JPBfPJYWO1sSN0CadVS0PsL7dO9XzlixFv6yJ-DP1Bw/102/arlington-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/arlington-apartments-pittsburgh-pa/pr2nf1t/,,,,,Apartments.com
1995,The Rockwel - Rockwel Realty Leasing,"430 Shady Ave, Pittsburgh, PA 15206",15206,2,,,,(412) 850-4075,https://images1.apartments.com/i2/hMiwjvUO-UXX30dGymMpfWbayUsWv5VGDsKrQBJxsQs/102/the-rockwel---rockwel-realty-leasing-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/the-rockwel-rockwel-realty-leasing-pittsburgh-pa/8bj3yk3/,,,,,Apartments.com
1350,Laurel Village Apartments,"1000 Penn Center Blvd, Pittsburgh, PA 15235",15235,2,,,,(412) 385-6338,https://images1.apartments.com/i2/Nu0QJQc9l2LpGoW16EN9ZYZecqEDesQ1JopuyWsyLEg/102/laurel-village-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/laurel-village-apartments-pittsburgh-pa/f2db0nv/,,,,,Apartments.com
1100,Churchview Gardens,"3783 Churchview Avenue Ext, Pittsburgh, PA 15236",15236,2,,,,(412) 385-6938,https://images1.apartments.com/i2/IJ75B_Cww6Qi6v0NIpDffKC9epQJMFOnES8ZGXOOJDs/102/churchview-gardens-pittsburgh-pa-interior-photo.jpg?p=1,https://www.apartments.com/churchview-gardens-pittsburgh-pa/cwd27pd/,,,,,Apartments.com
1600,Highland Park Club Apartments,"1001 N Negley Ave, Pittsburgh, PA 15206",15206,2,,,,(412) 517-7767,https://images1.apartments.com/i2/I4WIgBopX2B5ggIg17wmz80DJUjXJhN2hg_ise2RBmo/102/highland-park-club-apartments-pittsburgh-pa-interior-photo.jpg?p=1,https://www.apartments.com/highland-park-club-apartments-pittsburgh-pa/qpr93dw/,,,,,Apartments.com
1425,The Evalee Apartments,"7 Dorchester Dr, Pittsburgh, PA 15241",15241,2,,,,(412) 226-4131,https://images1.apartments.com/i2/M78RUy4F7v7ZiVc-ZU9gL9IG_drtrW-WapoJVTFJZ6Y/102/the-evalee-apartments-pittsburgh-pa-interior-photo.jpg?p=1,https://www.apartments.com/the-evalee-apartments-pittsburgh-pa/4vvnhrh/,,,,,Apartments.com
2499,The Square on Butler,"3459 Butler St, Pittsburgh, PA 15201",15201,2,,,,(412) 772-4227,https://images1.apartments.com/i2/9nZE4XDo-scX2TgEX91qPk18ozKOI4Y-22BwT8SuyRA/102/the-square-on-butler-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/the-square-on-butler-pittsburgh-pa/vwnsh0e/,,,,,Apartments.com
5200,Eighth and Penn,"711-713 Penn Ave, Pittsburgh, PA 15222",15222,3,,,,(412) 851-6425,https://images1.apartments.com/i2/IuYwZM3Evvro641r0MnrzuT162sviS_zpjxfnGe91k8/102/eighth-and-penn-pittsburgh-pa-eighth-penn.jpg?p=1,https://www.apartments.com/eighth-and-penn-pittsburgh-pa/bmw0rqb/,,,,,Apartments.com
1494,Waldorf Park Apartments,"103 McKnight Cir, Pittsburgh, PA 15237",15237,2,,,,(412) 455-3802,https://images1.apartments.com/i2/Cf9QxPNp3du8SHvc0mVtlcmm-n3w6y--DKJe4v2rtHg/102/waldorf-park-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/waldorf-park-apartments-pittsburgh-pa/kyfcf58/,,,,,Apartments.com
2370,Union Annex,"1014 5th Ave, Pittsburgh, PA 15219",15219,3,,,,(412) 467-0153,https://images1.apartments.com/i2/yOPkX4uBOGbNr37ELeMiLlTJmOQmcnf5FmGk0ZkWff0/102/union-annex-pittsburgh-pa-penthouse.jpg?p=1,https://www.apartments.com/union-annex-pittsburgh-pa/v5m23tg/,,,,,Apartments.com
1680,Devon Towers,"4920 CENTRE Ave, Pittsburgh, PA 15213",15213,3,,,,(412) 517-7426,https://images1.apartments.com/i2/6T1qNH_Ha_Hr0NaoMs66NtBRced_wPc-bS911ENUCxs/102/devon-towers-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/devon-towers-pittsburgh-pa/r9y0cp1/,,,,,Apartments.com
1075,Hillside Apartments,"1575-1597 Bevan Rd, Pittsburgh, PA 15227",15227,2,,,,(412) 838-4674,https://images1.apartments.com/i2/DEEz2KWoJKekPWwgdnZW0gd8FH1-msEheslcS92navc/102/hillside-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/hillside-apartments-pittsburgh-pa/wqzv6ck/,,,,,Apartments.com
1450,Alcoma on the Green,"225 Alcoma Blvd, Pittsburgh, PA 15235",15235,3,,,,(724) 604-4142,https://images1.apartments.com/i2/68LuPMQhSaY5FS1TxeSR6PpSFrVKxghHUSs5VzXpKC0/102/alcoma-on-the-green-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/alcoma-on-the-green-pittsburgh-pa/rz7e4n1/,,,,,Apartments.com
2350,1627 on the Strip,"1627 Penn Ave, Pittsburgh, PA 15222",15222,2,,,,(412) 201-0218,https://images1.apartments.com/i2/CMX3TPYN027e4i45h_lHJkXWPqY5AbGPotC1gCtpAl0/102/1627-on-the-strip-pittsburgh-pa-interior-photo.jpg?p=1,https://www.apartments.com/1627-on-the-strip-pittsburgh-pa/6j3gq7v/,,,,,Apartments.com
955,Regent Square,"535-603 S Trenton Ave, Pittsburgh, PA 15221",15221,1,,,,(412) 871-6329,https://images1.apartments.com/i2/saogD-EWLKOEncIYpKI1iA7YB0SnKQKwzqsIBMmdzEs/102/regent-square-pittsburgh-pa-whitney-23.jpg?p=1,https://www.apartments.com/regent-square-pittsburgh-pa/gjjsz9x/,,,,,Apartments.com
2335,One On Centre,"4500 Centre Ave, Pittsburgh, PA 15213",15213,3,,,,(412) 455-8651,https://images1.apartments.com/i2/V9YIJu6TgP-p9tTzjqKNCP8rLzcUUGkq53ihSOHr6I4/102/one-on-centre-pittsburgh-pa-interior-photo.jpg?p=1,https://www.apartments.com/one-on-centre-pittsburgh-pa/p2phsns/,,,,,Apartments.com
1800,Amberson Gardens,"1-4 Bayard Rd, Pittsburgh, PA 15213",15213,2,,,,(412) 453-7833,https://images1.apartments.com/i2/4k5MnSoHqBQSH9l6YjpnMBaRjGE7nxowK58WuF6JFos/102/amberson-gardens-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/amberson-gardens-pittsburgh-pa/w2vgfbj/,,,,,Apartments.com
1219,1869 West,"1869 Chessland St, Pittsburgh, PA 15205",15205,3,,,,(844) 960-3750,https://images1.apartments.com/i2/g1WporfN5tJc8QlDGDVzAhcOiYwO-cxEe51JBrD1tkg/102/1869-west-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/1869-west-pittsburgh-pa/7vzdc6y/,,,,,Apartments.com
1495,Ohara Place Apartments LP,"3625-3645 Liberty Ave, Pittsburgh, PA 15201",15201,2,,,,(412) 501-2146,https://images1.apartments.com/i2/IG474Ehbayq663cMAsF62dzBbOWgobu9O-TaWiuCfCo/102/ohara-place-apartments-lp-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/ohara-place-apartments-lp-pittsburgh-pa/rkxzwj2/,,,,,Apartments.com
1680,The Wendover Community,"5562 Hobart St, Pittsburgh, PA 15217",15217,2,,,,(412) 467-0395,https://images1.apartments.com/i2/0sKahTD-5czr-263YEKl966GqC_Cr7e9uSt3cN7LNk4/102/the-wendover-community-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/the-wendover-community-pittsburgh-pa/l55ygwf/,,,,,Apartments.com
1275,Kenyon Court Apartments,"300 Kenyon Ct, Pittsburgh, PA 15229",15229,2,,,,(412) 324-7541,https://images1.apartments.com/i2/ckYoRidUL0QV-Ij2GlyHC2yIbxVQY5liD4hPOBo4khE/102/kenyon-court-apartments-pittsburgh-pa-kenyon-court-townhouse-exterior-photo.jpg?p=1,https://www.apartments.com/kenyon-court-apartments-pittsburgh-pa/2gdyrxb/,,,,,Apartments.com
825,Hillcrest Apartments,"13 Hillcrest Dr, Pittsburgh, PA 15202",15202,1,,,,(412) 324-7536,https://images1.apartments.com/i2/iq6EgAiTwoXia5qjFZLSrhWGjm1xsOuBVubInKezLSs/102/hillcrest-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/hillcrest-apartments-pittsburgh-pa/g9dvfkw/,,,,,Apartments.com
880,Douglas Plaza,"2405-2407 Laketon Rd, Pittsburgh, PA 15221",15221,1,,,,(878) 302-9541,https://images1.apartments.com/i2/xoE1SzSLpO-NCX8htwreFCcWCLfC5JKFJyrCK3kNr9s/102/douglas-plaza-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/douglas-plaza-pittsburgh-pa/9sdcyc6/,,,,,Apartments.com
1100,Cloverleaf Towers,"60 Clover Dr, Pittsburgh, PA 15236",15236,3,,,,(412) 960-2572,https://images1.apartments.com/i2/fIWdeQuBbLuQi-hIaObNGe64FcEPXFz67AiTDAtOR3E/102/cloverleaf-towers-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/cloverleaf-towers-pittsburgh-pa/t8ygpv9/,,,,,Apartments.com
1030,Frick Park Village,"208 Rebecca Ave, Pittsburgh, PA 15221",15221,2,,,,(412) 612-2468,https://images1.apartments.com/i2/zV0CM8csbjTwli0KfvXkgEDw276-SNKpSydA1ZpXo_4/102/frick-park-village-pittsburgh-pa-interior-photo.jpg?p=1,https://www.apartments.com/frick-park-village-pittsburgh-pa/ldrlfyf/,,,,,Apartments.com
1350,Abbeyville Apartments,"136 Abbeyville Rd, Pittsburgh, PA 15228",15228,4,,,,(412) 914-3824,https://images1.apartments.com/i2/97ibVjQHXylbF-ssraYJ7wgbtJLmP_sO_k0fG9rYyfE/102/abbeyville-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/abbeyville-apartments-pittsburgh-pa/qsppwhx/,,,,,Apartments.com
920,The Forest Apartments,"801 Smokey Wood Dr, Pittsburgh, PA 15218",15218,2,,,,(412) 850-4209,https://images1.apartments.com/i2/kCu-Z3orhY4VXPXW84Q7gqFGMZxhpZpMPVvJx940h3k/102/the-forest-apartments-pittsburgh-pa-interior-photo.jpg?p=1,https://www.apartments.com/the-forest-apartments-pittsburgh-pa/vc35qxg/,,,,,Apartments.com
1100,Cliffside Manor Apartments,"200 Cliffside Manor Dr, Pittsburgh, PA 15202",15202,2,,,,(724) 582-7818,https://images1.apartments.com/i2/uSC8N-IQ6xC-9Y2CBr9y0QV_43h_xCgMz6sEjruuJ7A/102/cliffside-manor-apartments-pittsburgh-pa-primary-photo.jpg?p=1,https://www.apartments.com/cliffside-manor-apartments-pittsburgh-pa/wgqlw2l/,,,,,Apartments.com
695,11670 Frankstown Rd,"11670 Frankstown Rd, Pittsburgh, PA 15235",11670,1,,,,(412) 744-8051,https://images1.apartments.com/i2/JwidkOS89q_7UQj7qWamzORvAKN0EDLHrT8y5uU72Lw/102/11670-frankstown-rd-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/11670-frankstown-rd-pittsburgh-pa/nfn6bxm/,,,,,Apartments.com
1425,Jameson Townhomes,"3367 Jameson Dr, Brentwood, PA 15227",15227,3,,,,(412) 668-5220,https://images1.apartments.com/i2/ttwsswDcllcmnTUJE27R1BE34fQ5_COqyWPluPcyOTU/102/jameson-townhomes-brentwood-pa-brentwood-townhomes.jpg?p=1,https://www.apartments.com/jameson-townhomes-brentwood-pa/3s2x5pf/,,,,,Apartments.com
2750,2018 Forbes Ave,"2018 Forbes Ave, Pittsburgh, PA 15219",15219,2,2.0,,,,https://images1.apartments.com/i2/wOKqdKtDcnJio0QTB94Tt2L0jR1z0Td8KxmecUzRef0/102/2018-forbes-ave-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/2018-forbes-ave-pittsburgh-pa/c9y3kfd/,,,,,Apartments.com
2250,1111 Jancey St,"1111 Jancey St, Pittsburgh, PA 15206",15206,5,2.0,2100,,,https://images1.apartments.com/i2/spfMBRLjec_gACuh1fkSofm0ZlTdjgcQGC8arFENMWQ/102/1111-jancey-st-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/1111-jancey-st-pittsburgh-pa/0rf9730/,,,,,Apartments.com
1500,905 Liberty Ave Unit 3B,"905 Liberty Ave Unit 3B, Pittsburgh, PA 15222",15222,1,1.0,1080,,(412) 467-0566,https://images1.apartments.com/i2/BtI44kNErXcwpjLIePW9Qsyul8y2-oEMTaEPCxLmb5Y/102/905-liberty-ave-unit-3b-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/905-liberty-ave-pittsburgh-pa/ndetgbn/,,,,,Apartments.com
1695,3303 Iowa St,"3303 Iowa St, Pittsburgh, PA 15219",15219,3,1.0,1500,,(878) 309-4419,https://images1.apartments.com/i2/xOaULhqVUxt73pcLQGQv46PfyCqrP23Zak12IDr0XMg/102/3303-iowa-st-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/3303-iowa-st-pittsburgh-pa/kd2fl9b/,,,,,Apartments.com
1495,3307 Iowa St,"3307 Iowa St Unit 2, Pittsburgh, PA 15219",15219,2,1.0,1380,,(878) 309-4676,https://images1.apartments.com/i2/sJpBz603akfTIEi78AOsykwbsBlGGXQBmLSn9kwe25U/102/3307-iowa-st-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/3307-iowa-st-pittsburgh-pa/5w33c1m/,,,,,Apartments.com
1695,2328 Murray Ave,"2328 Murray Ave, Pittsburgh, PA 15217",15217,4,1.5,2500,,(878) 309-4710,https://images1.apartments.com/i2/WMw7BkX2ImJNYAZkwOgsTbsXUnfBknNhZPGMOoMiBcY/102/2328-murray-ave-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/2328-murray-ave-pittsburgh-pa/068w1m3/,,,,,Apartments.com
3000,919 S Aiken Ave,"919 S Aiken Ave, Pittsburgh, PA 15232",15232,1,1.0,1400,,(412) 924-5852,https://images1.apartments.com/i2/7dvx2FrdLQP5Ent-PaOQDRTz4alRHPVL-dqFhCFszaE/102/919-s-aiken-ave-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/919-s-aiken-ave-pittsburgh-pa/pp2jqmr/,,,,,Apartments.com
1395,716 Walnut St,"716 Walnut St, Pittsburgh, PA 15221",15221,2,1.0,1300,,(412) 871-6871,https://images1.apartments.com/i2/xLOjjUodeYHGEcqZAnNQocJPE8NNIjdC42MfEsV6J18/102/716-walnut-st-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/716-walnut-st-pittsburgh-pa/dbfz3bk/,,,,,Apartments.com
2500,9 Hollenden Pl,"9 Hollenden Pl, Pittsburgh, PA 15217",15217,3,2.5,1350,,(412) 866-2162,https://images1.apartments.com/i2/PRq1sc8wfVG0Wo1HRwIwBM6_fAiqxSn29tK39-4TBzk/102/9-hollenden-pl-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/9-hollenden-pl-pittsburgh-pa/kjsqh19/,,,,,Apartments.com
1495,908 Bryn Mawr Rd,"908 Bryn Mawr Rd, Pittsburgh, PA 15219",15219,3,1.0,,,(878) 309-4982,https://images1.apartments.com/i2/fjh3O_rHK10Dmu3WB62dniwPUrH1UuwNvQTMIFoL3sg/102/908-bryn-mawr-rd-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/908-bryn-mawr-rd-pittsburgh-pa/4yhvlvk/,,,,,Apartments.com
4800,366 Meyran Ave,"366 Meyran Ave, Pittsburgh, PA 15213",15213,6,2.0,1750,,(412) 668-1809,https://images1.apartments.com/i2/lg1T-mp59be7bQxDAbaBia-HwI4kT1ip-4bgn3WWpwc/102/366-meyran-ave-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/366-meyran-ave-pittsburgh-pa/hxl1yd3/,,,,,Apartments.com
1300,2115 Lloyd Ave,"2115 Lloyd Ave, Pittsburgh, PA 15218",15218,2,1.0,1376,,(412) 226-4555,https://images1.apartments.com/i2/1T3fpwSWJZ0cbjzqNGHJADtkYxfv4neIVUlPx9tO8Tc/102/2115-lloyd-ave-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/2115-lloyd-ave-pittsburgh-pa/6hnzj3s/,,,,,Apartments.com
1200,2108 S Braddock Ave,"2108 S Braddock Ave, Swissvale, PA 15218",15218,2,1.0,1500,,(412) 990-1827,https://images1.apartments.com/i2/5QT6EcYzWd-MXed1IqxGQ0Ay96ihIEz5NP7cqNMF4Js/102/2108-s-braddock-ave-swissvale-pa-building-photo.jpg?p=1,https://www.apartments.com/2108-s-braddock-ave-swissvale-pa/vx0en2f/,,,,,Apartments.com
1325,3303 W Run Rd,"3303 W Run Rd, Munhall, PA 15120",15120,2,1.0,1100,,(412) 548-9821,https://images1.apartments.com/i2/1Y_o8sXsFN0GwgK3bxXZVSJaHpAUfU2K_Lask1tzWkQ/102/3303-w-run-rd-munhall-pa-building-photo.jpg?p=1,https://www.apartments.com/3303-w-run-rd-munhall-pa/sbxkzm7/,,,,,Apartments.com
3400,The Emerson,"6111 5TH Ave, Pittsburgh, PA 15206",15206,2,,,,,https://images1.apartments.com/i2/gSpGZ4_dIBG8nd169_KggQ9CjKd8ER7l3atj4hevTN8/117/the-emerson-pittsburgh-pa-6111-5th-avenue-shady-side-15232.jpg?p=1,https://www.apartments.com/the-emerson-pittsburgh-pa/mffg37h/,,,,,Apartments.com
2100,The Revival on Carson,"1611 E Carson St, Pittsburgh, PA 15203",15203,2,,,,,https://images1.apartments.com/i2/KUdmpFa69cZypBP4ZlptHBIo2lm7juD1gx2-1SveByA/117/the-revival-on-carson-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/the-revival-on-carson-pittsburgh-pa/csyjvqd/,,,,,Apartments.com
1075,113 Delafield Ave,"113 Delafield Ave, Pittsburgh, PA 15215",15215,1,,,,,https://images1.apartments.com/i2/mj-Cwgn8U7inMaiF2e744DYurjuJTTDVUAJEXpXChaw/117/113-delafield-ave-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/113-delafield-ave-pittsburgh-pa/xfv2t9q/,,,,,Apartments.com
899,2500 Brownsville Rd,"2500 Brownsville Rd, Pittsburgh, PA 15210",15210,2,,,,,https://images1.apartments.com/i2/X4pj1F6mAnyq4fIMpKKdUSscaXY_y4CYD1FbAcD2oe8/117/2500-brownsville-rd-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/2500-brownsville-rd-pittsburgh-pa/9kddjg6/,,,,,Apartments.com
1750,Brass Building Lofts,"3179 Penn Ave, Pittsburgh, PA 15201",15201,1,,,,,https://images1.apartments.com/i2/YhZO4q5vtzOXOV_fs7yUv2I_2DpX7LW-ScYmMEvUfw4/117/brass-building-lofts-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/brass-building-lofts-pittsburgh-pa/k0nwgfb/,,,,,Apartments.com
2472,2606 Larkins Way,"2606 Larkins Way, Pittsburgh, PA 15203",15203,4,,,,,https://images1.apartments.com/i2/ZGgj8SUzn08fd_np3QtD4j8uC3LCXx-Z-9oGfdJbDBo/117/2606-larkins-way-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/2606-larkins-way-pittsburgh-pa/02hm1t2/,,,,,Apartments.com
2550,1232 Sarah St,"1232 Sarah St, Pittsburgh, PA 15203",15203,4,,,,,https://images1.apartments.com/i2/zm4BphWCLa8eCGye9XrHnsTv8bU-vhnSp3k6Mw1X7P4/117/1232-sarah-st-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/1232-sarah-st-pittsburgh-pa/z0z3lwx/,,,,,Apartments.com
2030,Claybourne Apartments,"5435 Claybourne St, Pittsburgh, PA 15232",15232,2,,,,,https://images1.apartments.com/i2/vdgPoO7NYJZgwwE6lQRQW2MUUaMYOYhTnHDhT7paygY/117/claybourne-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/claybourne-apartments-pittsburgh-pa/edpzvdn/,,,,,Apartments.com
1970,Cedar Ridge Senior Apartments,"319 Cedar Ridge Dr, Pittsburgh, PA 15205",15205,2,,,,,https://images1.apartments.com/i2/kkmbM_v2w6ft0kePjPY3VozAvoGoWtP_DOylUnLyL30/117/cedar-ridge-senior-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/cedar-ridge-senior-apartments-pittsburgh-pa/psh8hvs/,,,,,Apartments.com
1995,Essex House Apartments,"5701 Centre Ave, Pittsburgh, PA 15206",15206,2,,,,,https://images1.apartments.com/i2/zr-Pblhob6eURdbqd_moHEu_9Wti4U0CnLXqggGlclo/117/essex-house-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/essex-house-apartments-pittsburgh-pa/jlg7se5/,,,,,Apartments.com
1290,Ellsworth Towers,"5700 Ellsworth Ave, Pittsburgh, PA 15232",15232,1,,,,,https://images1.apartments.com/i2/tyJmIWmQ68wigpI1L_uJ5tQMCUk2x593WiG0ue70zoc/117/ellsworth-towers-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/ellsworth-towers-pittsburgh-pa/sr1w287/,,,,,Apartments.com
1050,Cambridge Court,"139 Edgewood Ave, Pittsburgh, PA 15218",15218,1,,,,,https://images1.apartments.com/i2/FWxQTInWR4DJ2jnnTAS2PwZAndvch-RmZiHh07jH16M/117/cambridge-court-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/cambridge-court-pittsburgh-pa/bzv2n59/,,,,,Apartments.com
1650,5869 Northumberland St,"5869 Northumberland St, Pittsburgh, PA 15217",15217,2,,,,,https://images1.apartments.com/i2/ifL8zg9Rla962rRh5Aseo1b2h4HUIlpWRSx2qYB5VRY/117/5869-northumberland-st-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/5869-northumberland-st-pittsburgh-pa/n21ejbq/,,,,,Apartments.com
1795,Liberty Abodes,"955-959 Liberty Ave, Pittsburgh, PA 15222",15222,2,,,,,https://images1.apartments.com/i2/sg1iE-OHPj60ceyRQirozWDAxJBLU3qUC-OMcQJelJA/117/liberty-abodes-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/liberty-abodes-pittsburgh-pa/hp3kyw2/,,,,,Apartments.com
1805,Hampshire House,"195 Mount Lebanon Blvd, Pittsburgh, PA 15228",15228,3,,,,,https://images1.apartments.com/i2/8wzTLn5oBzFUEzcrt229ugzyOdNWJc0sGjdZrWdn99E/117/hampshire-house-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/hampshire-house-pittsburgh-pa/crt7ete/,,,,,Apartments.com
1250,Greenhill Apartments,"4221 Winterburn Ave, Pittsburgh, PA 15207",15207,2,,,,,https://images1.apartments.com/i2/kd-Ss21yMFc5ZkQbt9KSqny_T1fsOjp5z4MYXBD3hHA/117/greenhill-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/greenhill-apartments-pittsburgh-pa/k7plz38/,,,,,Apartments.com
2525,LUNA Lofts,"410-416 N Craig St, Pittsburgh, PA 15213",15213,1,,,,,https://images1.apartments.com/i2/YZlgfLXSPIUvmlREXHcoA01ol6eDGlxopLzdRqJ_7Pw/117/luna-lofts-pittsburgh-pa-interior-photo.jpg?p=1,https://www.apartments.com/luna-lofts-pittsburgh-pa/f3hl5hs/,,,,,Apartments.com
2300,343 McKee Pl,"343 McKee Pl, Pittsburgh, PA 15213",15213,3,,,,,https://images1.apartments.com/i2/ntkgvXsGQQzRzgRM9Gt68YU2BNKfaOGMyN1JEJWIBqA/117/343-mckee-pl-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/343-mckee-pl-pittsburgh-pa/hmyj3z3/,,,,,Apartments.com
875,Jefferson Apartments,"5660 Forward Ave, Pittsburgh, PA 15217",15217,1,,,,,https://images1.apartments.com/i2/B_IJtwARBnlaQQ3JMbW4TqdNDFzxFt3n_XuVdcEBvc0/117/jefferson-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/jefferson-apartments-pittsburgh-pa/tscbdw8/,,,,,Apartments.com
2200,Portal Place,"2633 Fifth Ave, Pittsburgh, PA 15213",15213,2,,,,,https://images1.apartments.com/i2/ogw740agHdxKc8SCp_M_rWLzsSZaD-MrFZGFqzv9c4I/117/portal-place-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/portal-place-pittsburgh-pa/knvj3wb/,,,,,Apartments.com
1175,Seville Square Apartments,"4297 Greensburg Pike, Pittsburgh, PA 15221",15221,2,,,,,https://images1.apartments.com/i2/wPjcc1nTXHW359L7kXkvBXzDEk3I7EwiFOzOD2ekTOM/117/seville-square-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/seville-square-apartments-pittsburgh-pa/6m49dmt/,,,,,Apartments.com
1195,THE COLONNADE,"4632-4634 Centre Ave, Pittsburgh, PA 15213",15213,1,,,,,https://images1.apartments.com/i2/bMeOWIVB9P6LR5H_dHb1iN4ofGRbsgPPuhhBIGJCcso/117/the-colonnade-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/the-colonnade-pittsburgh-pa/x0z001m/,,,,,Apartments.com
1179,Pine View Apartments,"1005 Glass Run Rd, Pittsburgh, PA 15236",15236,2,,,,,https://images1.apartments.com/i2/_m-NYETZqtfbO7AawCPo5T4vY1ECwePmwk_cyaOfNL0/117/pine-view-apartments-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/pine-view-apartments-pittsburgh-pa/svnx3h5/,,,,,Apartments.com
955,Keystone Flats Student Housing,"319 Third Ave, Pittsburgh, PA 15222",15222,3,,,,,https://images1.apartments.com/i2/Ilx2yc7vcfRpadCKOZXMZ0vpQMaK6gCKzGI8rWbsfdA/117/keystone-flats-student-housing-pittsburgh-pa-building-photo.jpg?p=1,https://www.apartments.com/keystone-flats-student-housing-pittsburgh-pa/fpdez6r/,,,,,Apartments.com
